time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-12-13T22:31:10.380Z,35.6615,-118.4585,9.95,1.21,ml,9,161,0.01271,0.12,ci,ci15443705,2013-12-14T02:10:26.739Z,"5km NNE of Lake Isabella, California",earthquake
2013-12-13T22:24:32.700Z,49.4115,-120.5227,0,2.2,Md,,223.2,0.60187124,0.21,uw,uw60650627,2013-12-15T04:47:10.530Z,"5km S of Princeton, Canada",quarry
2013-12-13T22:10:56.000Z,63.409,-147.5116,9.2,1.1,ml,16,82.7999933760005,,0.35,ak,ak10888380,2013-12-15T18:21:40.263Z,"71km E of Cantwell, Alaska",earthquake
2013-12-13T22:07:19.100Z,38.8077,-122.8242,2.8,1,Md,,118.8,0,0.04,nc,nc72120335,2013-12-14T00:27:06.625Z,"6km WNW of The Geysers, California",earthquake
2013-12-13T22:05:22.320Z,32.9073333,-116.2646667,7.07,1.14,ml,23,85,0.01342,0.2,ci,ci15443689,2013-12-14T00:02:19.220Z,"26km ENE of Pine Valley, California",earthquake
2013-12-13T22:01:58.000Z,64.7624,-147.4214,1,1,ml,11,75.5999939520005,,0.26,ak,ak10888375,2013-12-15T18:21:49.817Z,"3km WNW of North Pole, Alaska",earthquake
2013-12-13T21:51:07.400Z,36.0365,-117.7711667,1.24,1.71,ml,23,56,0.00989,0.2,ci,ci15443673,2013-12-13T23:45:02.260Z,"43km N of China Lake Acres, California",earthquake
2013-12-13T21:35:08.500Z,38.8127,-122.816,3,1.7,Md,,43.2,0.00898315,0.05,nc,nc72120325,2013-12-21T01:42:02.965Z,"6km NW of The Geysers, California",earthquake
2013-12-13T21:22:27.600Z,39.2397,-123.2168,2.7,1.7,Md,,86.4,0.25152828,0.09,nc,nc72120310,2013-12-20T02:54:09.086Z,"3km SSW of Redwood Valley, California",earthquake
2013-12-13T21:21:17.100Z,46.7427,-120.9348,7.1,1,Md,,122.4,0.07186522,0.11,uw,uw60650527,2013-12-13T22:05:55.338Z,"14km WNW of Tieton, Washington",earthquake
2013-12-13T21:18:54.000Z,62.3661,-148.3281,40,1.5,ml,23,75.5999939520005,,0.52,ak,ak10888369,2013-12-15T18:21:53.300Z,"69km NNE of Sutton-Alpine, Alaska",earthquake
2013-12-13T21:18:45.100Z,36.9597,-121.5882,6.5,1,Md,,43.2,0.07186522,0.07,nc,nc72120305,2013-12-20T02:15:58.249Z,"5km SSW of Gilroy, California",earthquake
2013-12-13T21:18:30.600Z,19.1651,-65.0794,55,3.1,Md,4,309.6,0.81746691,0.15,pr,pr13347003,2013-12-23T05:39:32.000Z,"92km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2013-12-13T21:05:11.000Z,60.1738,-151.093,63.3,1.8,ml,,,,0.46,ak,ak10888365,2013-12-15T18:21:52.263Z,"24km SSE of Cohoe, Alaska",earthquake
2013-12-13T20:51:58.600Z,44.7962,-110.5345,7.5,2.2,Ml,,136.8,0.08084838,0.14,uu,uu60048902,2013-12-16T23:12:28.830Z,"44km NNE of Old Faithful Geyser, Wyoming",earthquake
2013-12-13T20:46:53.810Z,-6.3456,130.1757,143.69,4.4,mb,,90,1.971,1.44,us,usc000lm3z,2013-12-17T16:52:23.263Z,"217km NW of Saumlaki, Indonesia",earthquake
2013-12-13T20:39:49.000Z,61.8296,-149.8794,12.3,1.8,ml,,,,0.53,ak,ak10888361,2013-12-15T18:22:01.020Z,"12km NE of Willow, Alaska",earthquake
2013-12-13T20:35:43.600Z,-6.249,130.407,134.32,4.8,mb,,56,1.936,1.27,us,usc000lm3w,2013-12-17T16:23:06.000Z,"213km NNW of Saumlaki, Indonesia",earthquake
2013-12-13T20:24:10.300Z,45.1996,-112.8081,6.9,1.3,Md,10,187.2,0.22098556,0.08,mb,mb13558433,2013-12-16T22:11:10.053Z,"13km W of Dillon, Montana",earthquake
2013-12-13T20:10:52.000Z,60.7178,-150.979,10.5,1.3,ml,22,64.7999948160004,,0.54,ak,ak10888351,2013-12-15T18:21:38.702Z,"17km E of Nikiski, Alaska",earthquake
2013-12-13T20:02:37.900Z,19.3925,-155.2747,2.6,2.8,Ml,,43.2,0,0.09,hv,hv60604876,2013-12-14T15:51:02.748Z,"5km SW of Volcano, Hawaii",earthquake
2013-12-13T18:44:14.600Z,40.306,-124.4747,7.5,1.9,Md,,262.8,0.14373045,0.12,nc,nc72120215,2013-12-20T03:47:09.940Z,"34km SSW of Ferndale, California",earthquake
2013-12-13T18:31:33.000Z,63.5095,-151.2059,5.5,1.1,ml,,,,0.44,ak,ak10888319,2013-12-15T18:21:54.385Z,"113km W of Cantwell, Alaska",earthquake
2013-12-13T18:23:02.800Z,38.7718,-122.7325,1.7,1.2,Md,,100.8,0.00898315,0.02,nc,nc72120205,2013-12-13T20:49:03.150Z,"2km ESE of The Geysers, California",earthquake
2013-12-13T18:19:12.400Z,41.7898,-110.6525,0,1.8,Md,,158.4,0.35034296,0.13,uu,uu60048882,2013-12-16T23:01:08.723Z,"9km W of Kemmerer, Wyoming",quarry
2013-12-13T17:55:58.100Z,35.8262,-119.792,7.9,1.6,Md,,180,0.13474729,0.08,nc,nc72120180,2013-12-20T01:00:04.613Z,"24km NNW of Lost Hills, California",earthquake
2013-12-13T17:26:12.180Z,35.492,-118.281,3.01,1.51,ml,9,93,0.2305,0.08,ci,ci15443625,2013-12-13T19:56:28.589Z,"19km S of Weldon, California",earthquake
2013-12-13T17:25:10.500Z,19.3683,-155.2347,31.2,1.5,Md,,75.6,0.00898315,0.11,hv,hv60604846,2013-12-13T23:46:44.451Z,"6km S of Volcano, Hawaii",earthquake
2013-12-13T17:17:44.200Z,44.646,-111.9256,6.1,1.2,Md,19,82.8,0.20301925,0.19,mb,mb13714561,2013-12-13T22:48:07.456Z,"52km E of Lima, Montana",earthquake
2013-12-13T17:16:16.000Z,62.8286,-149.5714,68.8,1.4,ml,,,,0.33,ak,ak10888306,2013-12-15T18:21:59.595Z,"62km NNE of Talkeetna, Alaska",earthquake
2013-12-13T17:12:28.000Z,63.4573,-151.0863,12.1,1.8,ml,,,,0.74,ak,ak10888303,2013-12-15T18:21:57.498Z,"106km W of Cantwell, Alaska",earthquake
2013-12-13T17:11:11.500Z,38.9605,-111.4048,3.2,1.8,Md,,72,0.17966306,0.05,uu,uu60048877,2013-12-16T23:38:39.014Z,"27km WSW of Ferron, Utah",earthquake
2013-12-13T17:03:01.000Z,60.4318,-151.4817,72.5,1.4,ml,20,82.7999933760005,,0.62,ak,ak10888955,2013-12-15T18:21:37.721Z,"10km W of Kalifornsky, Alaska",earthquake
2013-12-13T16:59:49.200Z,38.8145,-122.7927,3.2,1.6,Md,,57.6,0.00898315,0.02,nc,nc72120150,2013-12-13T18:47:04.966Z,"5km NW of The Geysers, California",earthquake
2013-12-13T16:45:28.000Z,56.8658,-152.8503,4,3.8,ml,,,,0.98,ak,ak10888293,2013-12-15T18:23:23.441Z,"102km S of Kodiak Station, Alaska",earthquake
2013-12-13T16:42:54.000Z,63.1734,-151.3735,18.3,1.5,ml,,,,0.75,ak,ak10888291,2013-12-15T18:21:33.687Z,"114km NNW of Talkeetna, Alaska",earthquake
2013-12-13T16:34:58.300Z,19.3688,-155.2312,32.5,2,md,,50.3999959680003,0.008983153,0.15,hv,hv60604831,2013-12-13T16:38:28.000Z,"6km S of Volcano, Hawaii",earthquake
2013-12-13T16:26:52.000Z,61.2243,-146.754,38.7,1.8,ml,,,,0.69,ak,ak10888287,2013-12-15T18:21:33.010Z,"24km WNW of Valdez, Alaska",earthquake
2013-12-13T16:25:47.000Z,56.8433,-152.8045,1,3.6,ml,,,,0.61,ak,ak10888353,2013-12-15T18:52:29.412Z,"103km S of Kodiak Station, Alaska",earthquake
2013-12-13T15:58:49.000Z,38.8182,-122.7922,4.1,1.8,Md,,43.2,0.00898315,0.02,nc,nc72120135,2013-12-13T18:18:06.926Z,"5km NW of The Geysers, California",earthquake
2013-12-13T15:53:22.300Z,44.8655,-116.0133,11.8,1.9,Md,14,93.6,0.22188388,0.11,mb,mb13319947,2013-12-13T22:48:02.449Z,"8km SE of McCall, Idaho",earthquake
2013-12-13T15:26:15.200Z,19.4212,-155.6147,1.5,1.9,Md,,100.8,0.01796631,0.37,hv,hv60604826,2013-12-13T15:29:23.875Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2013-12-13T15:16:04.700Z,37.2842,-113.6413,2.1,1.9,Ml,,79.2,0.24254513,0.15,uu,uu60048872,2013-12-13T17:17:57.854Z,"13km NNE of Ivins, Utah",earthquake
2013-12-13T15:12:57.900Z,34.2948333,-118.4891667,8.24,1.66,ml,37,40,0.01047,0.2,ci,ci15443609,2013-12-13T19:50:36.915Z,"4km WNW of San Fernando, California",earthquake
2013-12-13T15:09:46.300Z,38.8118,-122.8227,2.5,1.8,Md,,97.2,0.01796631,0.04,nc,nc72120120,2013-12-13T17:19:05.559Z,"6km WNW of The Geysers, California",earthquake
2013-12-13T15:05:29.000Z,60.028,-147.8468,14.6,1.5,ml,12,190.799984736001,,0.6,ak,ak10888950,2013-12-15T18:20:30.674Z,"87km E of Bear Creek, Alaska",earthquake
2013-12-13T14:43:57.560Z,33.9993333,-116.7905,19.01,1.7,ml,39,42,0.0385,0.16,ci,ci15443601,2013-12-13T19:50:19.183Z,"9km N of Cabazon, California",earthquake
2013-12-13T14:27:20.300Z,38.8182,-122.7988,3.2,1.7,Md,,61.2,0.00898315,0.02,nc,nc72120110,2013-12-13T16:21:09.252Z,"5km NW of The Geysers, California",earthquake
2013-12-13T14:19:08.000Z,60.9179,-150.7089,40.6,1.2,ml,15,79.1999936640005,,0.52,ak,ak10888262,2013-12-15T18:20:34.747Z,"40km NE of Nikiski, Alaska",earthquake
2013-12-13T13:58:04.800Z,38.7917,-122.7345,2.2,1.2,Md,,46.8,0.00898315,0.04,nc,nc72120100,2013-12-24T18:37:01.733Z,"2km NE of The Geysers, California",earthquake
2013-12-13T13:54:30.000Z,59.7742,-153.0433,101.6,2,ml,37,93.5999925120006,,0.43,ak,ak10888259,2013-12-15T18:20:37.021Z,"68km W of Anchor Point, Alaska",earthquake
2013-12-13T13:36:27.000Z,38.8135,-122.819,2.8,1.2,Md,,86.4,0.00898315,0.04,nc,nc72120090,2013-12-13T15:10:06.628Z,"6km NW of The Geysers, California",earthquake
2013-12-13T13:28:07.000Z,36.5902,-121.0893,5.8,1.2,Md,,39.6,0.04491576,0.13,nc,nc72120080,2013-12-20T02:01:13.128Z,"28km NE of Soledad, California",earthquake
2013-12-13T13:26:47.100Z,41.9265,-126.1318,23.4,3.1,Md,,295.2,1.44628761,0.21,nc,nc72120085,2013-12-19T22:18:40.860Z,"151km WSW of Gold Beach, Oregon",earthquake
2013-12-13T13:20:37.000Z,51.3145,-174.9565,1.5,2,ml,9,269.999978400002,,0.55,ak,ak10888947,2013-12-15T18:20:29.609Z,"111km SSW of Atka, Alaska",earthquake
2013-12-13T13:03:20.000Z,60.3577,-152.088,85.2,3.4,ml,120,39.5999968320003,,0.55,ak,ak10888250,2013-12-15T18:51:48.688Z,"38km ESE of Redoubt Volcano, Alaska",earthquake
2013-12-13T12:47:38.440Z,11.0593,-85.8203,69.03,4.2,mb,,147,1.103,0.77,us,usc000lk0r,2013-12-13T13:18:56.110Z,"20km W of La Cruz, Costa Rica",earthquake
2013-12-13T12:44:07.200Z,37.453,-121.7727,6.4,1.9,Md,,61.2,0.01796631,0.04,nc,nc72120070,2013-12-20T01:55:22.904Z,"8km NNE of East Foothills, California",earthquake
2013-12-13T12:32:24.000Z,61.4783,-150.1658,41.3,1.1,ml,10,115.199990784001,,0.46,ak,ak10888945,2013-12-15T18:20:28.610Z,"12km WSW of Big Lake, Alaska",earthquake
2013-12-13T12:26:43.000Z,60.4426,-139.9346,3.3,1.7,ml,23,75.5999939520005,,0.89,ak,ak10888243,2013-12-15T18:20:36.044Z,"100km N of Yakutat, Alaska",earthquake
2013-12-13T12:24:54.000Z,60.5676,-152.8535,118.4,1.8,ml,29,82.7999933760005,,0.49,ak,ak10888943,2013-12-15T18:20:27.990Z,"10km NNW of Redoubt Volcano, Alaska",earthquake
2013-12-13T12:14:07.000Z,61.4822,-140.7683,2.1,1.7,ml,20,111.599991072001,,0.5,ak,ak10888241,2013-12-15T18:20:41.923Z,"181km NNE of Cape Yakataga, Alaska",earthquake
2013-12-13T12:13:03.000Z,61.48,-140.7261,5.6,1.7,ml,21,79.1999936640005,,0.45,ak,ak10888239,2013-12-15T18:19:17.930Z,"182km NNE of Cape Yakataga, Alaska",earthquake
2013-12-13T12:02:47.800Z,47.5453,-121.6882,19.3,2,Ml,,172.8,0.13474729,0.15,uw,uw60650007,2013-12-13T20:50:50.808Z,"8km NNE of Tanner, Washington",earthquake
2013-12-13T11:35:06.500Z,19.296,-155.3853,2.6,1.8,Md,,97.2,0.03593261,0.18,hv,hv60604756,2013-12-13T11:38:02.457Z,"14km NE of Pahala, Hawaii",earthquake
2013-12-13T11:34:01.000Z,63.1856,-151.3541,17.4,2,ml,25,97.1999922240006,,0.61,ak,ak10888233,2013-12-15T18:19:17.354Z,"115km NNW of Talkeetna, Alaska",earthquake
2013-12-13T11:25:20.000Z,57.2471,-157.3046,138.3,2.3,ml,10,161.999987040001,,0.74,ak,ak10888939,2013-12-15T18:20:27.380Z,"141km NE of Chignik Lake, Alaska",earthquake
2013-12-13T11:19:04.600Z,37.2612,-121.6447,3.6,1,Md,,72,0.02694946,0.04,nc,nc72120035,2013-12-19T23:57:11.005Z,"14km N of Morgan Hill, California",earthquake
2013-12-13T11:14:36.100Z,38.8152,-122.8162,3.4,1,Md,,79.2,0.00898315,0.02,nc,nc72120030,2013-12-13T12:17:03.101Z,"6km NW of The Geysers, California",earthquake
2013-12-13T11:11:27.000Z,38.0678,-112.4513,3.6,1.5,Md,,165.6,0.21559567,0.2,uu,uu60048867,2013-12-16T22:57:28.679Z,"27km N of Panguitch, Utah",earthquake
2013-12-13T11:04:34.400Z,18.7751,-64.342,39,2.1,Md,3,334.8,0.04491576,0.1,pr,pr13347002,2013-12-13T11:58:42.635Z,"49km NE of Road Town, British Virgin Islands",earthquake
2013-12-13T10:32:29.000Z,63.1607,-150.8228,126.6,1.3,ml,13,71.9999942400005,,0.38,ak,ak10888938,2013-12-15T18:20:32.428Z,"97km WSW of Cantwell, Alaska",earthquake
2013-12-13T10:05:05.000Z,60.4904,-150.8674,23.6,1.3,ml,24,61.1999951040004,,0.67,ak,ak10888226,2013-12-15T18:19:19.642Z,"7km SW of Sterling, Alaska",earthquake
2013-12-13T09:55:00.000Z,61.5136,-151.9384,4,1,ml,14,133.199989344001,,0.59,ak,ak10888220,2013-12-15T18:19:29.020Z,"98km NNW of Nikiski, Alaska",earthquake
2013-12-13T09:54:52.000Z,63.8046,-148.7034,2.5,2.2,ml,33,35.9999971200002,,0.6,ak,ak10888218,2013-12-15T18:19:18.649Z,"14km ESE of Healy, Alaska",earthquake
2013-12-13T09:47:56.520Z,-17.8162,-69.5499,143.18,4.4,mb,,119,1.308,1.18,us,usc000ljyn,2013-12-13T17:50:51.335Z,"42km N of Putre, Chile",earthquake
2013-12-13T09:46:04.000Z,57.8338,-154.4796,54.7,1.6,ml,8,100.799991936001,,0.4,ak,ak10888934,2013-12-15T18:20:31.641Z,"44km NW of Larsen Bay, Alaska",earthquake
2013-12-13T09:43:29.600Z,44.8631,-116.0155,9.2,1.8,Md,10,100.8,0.22457882,0.1,mb,mb13925334,2013-12-13T22:48:02.446Z,"8km SE of McCall, Idaho",earthquake
2013-12-13T09:43:01.300Z,19.3723,-155.2293,32.8,2,Md,,46.8,0.00898315,0.2,hv,hv60604731,2013-12-13T09:46:24.165Z,"6km S of Volcano, Hawaii",earthquake
2013-12-13T09:32:09.000Z,62.2827,-152.2636,119.2,1.8,ml,30,97.1999922240006,,0.55,ak,ak10888213,2013-12-15T18:19:24.849Z,"111km W of Talkeetna, Alaska",earthquake
2013-12-13T09:01:18.540Z,34.5258333,-120.7143333,0.88,1.89,ml,22,255,0.1286,0.23,ci,ci15443561,2013-12-13T19:49:12.895Z,"26km WSW of Lompoc, California",earthquake
2013-12-13T08:46:14.000Z,61.6598,-149.5424,35.7,1.2,ml,18,61.1999951040004,,0.5,ak,ak10888211,2013-12-15T18:19:30.390Z,"4km NE of Meadow Lakes, Alaska",earthquake
2013-12-13T08:32:09.000Z,43.7147,-121.338,1.6,1,Ml,,190.8,0.00898315,0.1,uw,uw60649917,2013-12-13T18:50:22.801Z,"14km ENE of La Pine, Oregon",earthquake
2013-12-13T08:30:29.900Z,44.4655,-110.4283,2,1.4,Ml,,82.8,0.09881468,0.24,uu,uu60048847,2013-12-13T15:49:12.229Z,"31km E of Old Faithful Geyser, Wyoming",earthquake
2013-12-13T08:30:28.000Z,58.3905,-153.9193,81.8,3.5,ml,108,50.3999959680003,,0.73,ak,ak10888201,2013-12-18T12:28:47.000Z,"94km N of Larsen Bay, Alaska",earthquake
2013-12-13T08:29:11.000Z,60.9346,-151.6167,75.1,1.6,ml,32,39.5999968320003,,0.57,ak,ak10888199,2013-12-15T18:19:38.578Z,"32km NNW of Nikiski, Alaska",earthquake
2013-12-13T08:25:52.000Z,63.2859,-151.0178,17.5,1,ml,13,82.7999933760005,,0.51,ak,ak10888200,2013-12-15T18:20:46.346Z,"104km W of Cantwell, Alaska",earthquake
2013-12-13T08:05:41.300Z,38.8227,-122.802,3.4,1,Md,,57.6,0.00898315,0.02,nc,nc72119985,2013-12-13T08:53:06.126Z,"6km W of Cobb, California",earthquake
2013-12-13T08:05:38.180Z,32.8991667,-116.265,5.01,1.51,ml,44,86,0.01975,0.21,ci,ci15443545,2013-12-13T19:48:34.558Z,"26km ENE of Pine Valley, California",earthquake
2013-12-13T08:01:24.000Z,61.5836,-148.2676,10,1.2,ml,16,79.1999936640005,,0.59,ak,ak10888193,2013-12-15T18:19:51.047Z,"36km E of Lazy Mountain, Alaska",earthquake
2013-12-13T07:54:42.800Z,39.4457,-120.2838,7.2,1.1,Md,,93.6,0.00898315,0.05,nc,nc72119975,2013-12-14T03:00:08.696Z,"15km NNW of Truckee, California",earthquake
2013-12-13T07:49:57.400Z,35.8113,-119.8008,22.2,4.1,Mw,,68.4,0.13474729,0.2,nc,nc72119970,2013-12-31T02:24:43.235Z,"23km NNW of Lost Hills, California",earthquake
2013-12-13T07:38:43.180Z,53.821,-163.406,25.6,3,ml,,,,1.02,us,usc000ll7i,2013-12-18T12:18:03.159Z,"114km S of False Pass, Alaska",earthquake
2013-12-13T07:17:33.700Z,39.245,-123.8553,4.7,2.1,Md,,201.6,0.07186522,0.17,nc,nc72119955,2013-12-20T06:47:04.565Z,"22km S of Fort Bragg, California",earthquake
2013-12-13T06:54:05.700Z,38.8108,-122.822,2.6,1.7,Md,,82.8,0.00898315,0.04,nc,nc72119950,2013-12-13T09:35:05.643Z,"6km WNW of The Geysers, California",earthquake
2013-12-13T06:49:00.590Z,-29.8583,-177.1122,10.01,4.3,mb,,199,0.938,0.93,us,usc000lm3e,2013-12-18T12:14:43.000Z,"100km SE of Raoul Island, New Zealand",earthquake
2013-12-13T06:46:26.000Z,61.3457,-149.0628,27.7,1.2,ml,11,71.9999942400005,,0.25,ak,ak10888181,2013-12-15T18:19:31.113Z,"21km S of Butte, Alaska",earthquake
2013-12-13T06:45:44.950Z,51.911,176.643,25.3,4.6,mb,,,,1.27,us,usc000ljx6,2013-12-18T12:52:43.231Z,"69km SE of Buldir Island, Alaska",earthquake
2013-12-13T06:45:44.320Z,50.1808,154.8235,169.82,4.2,mb,,230,3.435,0.85,us,usc000lm3f,2013-12-18T12:04:09.000Z,"107km WSW of Severo-Kuril'sk, Russia",earthquake
2013-12-13T06:44:02.800Z,38.8185,-122.7825,1.7,1.2,Md,,75.6,0.01796631,0.03,nc,nc72119945,2013-12-13T09:06:07.461Z,"5km W of Cobb, California",earthquake
2013-12-13T06:40:05.000Z,63.2474,-150.7478,127.6,1.8,ml,20,71.9999942400005,,0.41,ak,ak10888176,2013-12-15T18:19:50.367Z,"91km W of Cantwell, Alaska",earthquake
2013-12-13T06:26:43.800Z,38.8107,-122.821,2.5,1.2,Md,,100.8,0.00898315,0.04,nc,nc72119935,2013-12-13T08:37:09.399Z,"6km WNW of The Geysers, California",earthquake
2013-12-13T06:25:49.400Z,38.8228,-122.829,1.9,1.2,Md,,46.8,0.00898315,0.02,nc,nc72119940,2013-12-13T08:08:06.209Z,"8km NW of The Geysers, California",earthquake
2013-12-13T06:21:29.000Z,61.7636,-148.0324,20.1,2.1,ml,44,43.1999965440003,,0.49,ak,ak10888168,2013-12-15T18:19:39.946Z,"43km E of Sutton-Alpine, Alaska",earthquake
2013-12-13T06:00:53.222Z,38.961,-118.8358,11.3012,1.22,ml,11,142.9,0.316,0.1094,nn,nn00431222,2013-12-16T17:23:59.000Z,"28km E of Yerington, Nevada",earthquake
2013-12-13T05:57:39.860Z,24.0759,141.491,193.83,4.2,mb,,136,3.071,0.71,us,usc000lm3d,2013-12-18T11:51:30.000Z,"79km SSE of Iwo Jima, Japan",earthquake
2013-12-13T05:55:37.000Z,61.4869,-140.7473,7.2,1.3,ml,15,111.599991072001,,0.38,ak,ak10888166,2013-12-15T18:20:38.529Z,"182km NNE of Cape Yakataga, Alaska",earthquake
2013-12-13T05:54:45.600Z,37.2638,-119.4272,33.4,2,Md,,75.6,0.10779783,0.18,nc,nc72119930,2013-12-17T03:34:04.906Z,"20km ESE of Oakhurst, California",earthquake
2013-12-13T05:54:38.880Z,-24.7864,179.7317,534.35,4.1,mb,,159,12.495,0.45,us,usc000lm3c,2013-12-18T12:52:01.725Z,"South of the Fiji Islands",earthquake
2013-12-13T05:51:26.600Z,34.2065,-117.2242,20.9,1.1,Ml,12,151.2,0.05389892,0.27,ci,ci15443529,2013-12-13T05:53:40.630Z,"5km SW of Lake Arrowhead, California",earthquake
2013-12-13T05:43:04.430Z,33.7031,-96.6921,5,2.6,mb_lg,,106,1.302,1.1,us,usc000ljwu,2013-12-15T16:12:15.013Z,"6km SSW of Pottsboro, Texas",earthquake
2013-12-13T05:38:38.000Z,63.133,-151.5542,8.5,1.6,ml,,,,0.61,ak,ak10888162,2013-12-15T18:19:39.263Z,"116km NW of Talkeetna, Alaska",earthquake
2013-12-13T05:35:32.000Z,37.0627,-119.0067,35,2,Md,,183.6,0.35932611,0.17,nc,nc72119915,2013-12-17T03:50:06.691Z,"41km NNE of Squaw Valley, California",earthquake
2013-12-13T05:34:32.430Z,49.2977,156.188,48.75,4.9,mb,,87,3.932,0.84,us,usc000ljw9,2013-12-18T10:52:07.506Z,"153km S of Severo-Kuril'sk, Russia",earthquake
2013-12-13T05:29:46.770Z,49.3636,156.0514,59.07,4.4,mb,,173,3.89,0.73,us,usc000lm3b,2013-12-18T10:27:46.042Z,"146km S of Severo-Kuril'sk, Russia",earthquake
2013-12-13T05:29:41.070Z,-6.7363,102.6607,30.18,4.9,mb,,68,2.378,0.83,us,usc000ljw5,2013-12-18T10:51:47.066Z,"217km SW of Biha, Indonesia",earthquake
2013-12-13T05:20:06.300Z,45.1413,-122.5367,17.7,1.2,Md,,111.6,0.08084838,0.14,uw,uw60649867,2013-12-13T06:52:27.342Z,"3km ESE of Molalla, Oregon",earthquake
2013-12-13T05:15:17.100Z,32.0173333,-116.1268333,0.01,2.01,ml,9,343,1.133,0.27,ci,ci15443521,2013-12-13T20:07:02.503Z,"49km ENE of Ensenada, Mexico",earthquake
2013-12-13T05:13:23.200Z,19.3743,-155.2295,31.6,1.8,md,,46.7999962560003,0.008983153,0.17,hv,hv60604666,2013-12-13T05:16:33.000Z,"6km S of Volcano, Hawaii",earthquake
2013-12-13T04:47:28.000Z,63.4251,-147.3664,58.7,1.6,ml,,,,0.7,ak,ak10888151,2013-12-15T18:19:48.122Z,"79km E of Cantwell, Alaska",earthquake
2013-12-13T04:45:11.570Z,13.1324,-89.1156,64.06,5.4,mb,,103,0.562,1.18,us,usc000ljv7,2013-12-24T21:09:17.315Z,"41km SSW of El Rosario, El Salvador",earthquake
2013-12-13T04:28:52.000Z,-0.961,121.3796,50.85,5.1,mb,,53,1.394,0.92,us,usc000ljv0,2013-12-13T12:31:22.093Z,"84km NE of Poso, Indonesia",earthquake
2013-12-13T04:11:05.950Z,33.4955,-116.4378333,9,1.75,ml,61,30,0.02962,0.13,ci,ci15443481,2013-12-13T20:00:35.880Z,"22km SSW of La Quinta, California",earthquake
2013-12-13T03:52:15.000Z,63.1358,-151.5574,16.5,1.2,ml,,,,0.71,ak,ak10888147,2013-12-15T18:19:40.714Z,"116km NW of Talkeetna, Alaska",earthquake
2013-12-13T03:36:30.000Z,61.998,-150.0135,47.1,1.3,ml,21,43.1999965440003,,0.4,ak,ak10888144,2013-12-15T18:20:37.670Z,"20km SSW of Y, Alaska",earthquake
2013-12-13T03:35:05.000Z,61.6746,-151.7813,92,1.7,ml,,,,0.62,ak,ak10888141,2013-12-15T18:19:49.523Z,"92km W of Willow, Alaska",earthquake
2013-12-13T03:34:56.100Z,19.5435,-65.3318,67,3.3,Md,8,302.4,1.22889531,0.31,pr,pr13347001,2013-12-13T11:37:36.420Z,"134km NNE of Vieques, Puerto Rico",earthquake
2013-12-13T03:33:42.000Z,36.031,-120.6053,0,1.3,Md,,100.8,0.03593261,0.08,nc,nc72119875,2013-12-20T03:03:10.094Z,"25km WSW of Coalinga, California",earthquake
2013-12-13T03:26:35.000Z,64.7967,-149.3342,2,1.2,ml,19,136.799989056001,,0.46,ak,ak10888139,2013-12-15T18:20:41.142Z,"26km NNW of North Nenana, Alaska",earthquake
2013-12-13T02:49:34.500Z,18.6326,-64.922,102,3.3,Md,13,216,0.28027437,0.2,pr,pr13347000,2013-12-13T11:09:17.793Z,"32km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2013-12-13T02:27:28.000Z,59.7917,-153.6546,135.7,2,ml,32,111.599991072001,,0.5,ak,ak10888914,2013-12-15T18:20:33.240Z,"71km E of Old Iliamna, Alaska",earthquake
2013-12-13T02:21:55.800Z,38.8178,-122.8377,0.9,1.1,Md,,82.8,0.00898315,0.02,nc,nc72119860,2013-12-13T02:23:34.004Z,"8km WNW of The Geysers, California",earthquake
2013-12-13T02:18:42.100Z,36.9383,-121.537,6.2,1.3,Md,,39.6,0.02694946,0.21,nc,nc72119855,2013-12-20T06:14:05.936Z,"7km SSE of Gilroy, California",earthquake
2013-12-13T01:58:07.600Z,39.495,-122.9488,10.7,2,Md,,50.4,0.01796631,0.06,nc,nc72119850,2013-12-20T02:33:01.705Z,"33km NE of Redwood Valley, California",earthquake
2013-12-13T01:55:58.100Z,47.8695,-121.6468,11.6,1.5,Md,,136.8,0.10779783,0.07,uw,uw60649642,2013-12-13T06:37:25.667Z,"4km ENE of Gold Bar, Washington",earthquake
2013-12-13T01:54:10.790Z,-17.6152,-176.7341,346.24,4.6,mb,,74,4.971,1.66,us,usc000ljt7,2013-12-13T11:09:11.036Z,"Fiji region",earthquake
2013-12-13T01:52:56.000Z,60.3026,-151.6114,62.6,2,ml,,,,0.47,ak,ak10888122,2013-12-15T18:19:48.750Z,"18km WSW of Cohoe, Alaska",earthquake
2013-12-13T01:35:16.070Z,36.5828,-98.3037,4.97,2.8,mb_lg,,120,0.269,0.78,us,usc000ljrt,2013-12-13T23:17:38.543Z,"5km NW of Helena, Oklahoma",earthquake
2013-12-13T01:31:06.600Z,19.4575,-154.8788,0.8,2.4,Ml,,270,0.02694946,0.15,hv,hv60604586,2013-12-14T00:49:57.410Z,"4km ESE of Leilani Estates, Hawaii",earthquake
2013-12-13T01:26:02.200Z,19.3647,-155.2328,32.2,2,Md,,54,0.00898315,0.17,hv,hv60604581,2013-12-13T01:29:22.786Z,"7km S of Volcano, Hawaii",earthquake
